,,10470,10570,10670,10870,10970,11070,11470,11570,11670,11770,11870,11970,20370,20470,20570,20670,20870,20970,21070,21570,21670,21870,21970,30470,30570,30670,30870,30970,31070,31170,31670,31870,31970
4454,05/07/2015 13:00,0.00061,0.00194,0.00264,0.131,0.03368,3.486,MS,4.196,MS,MS,NS,NS,0,0.00097,0.00209,0.00267,0.175,0.03605,3.722,MS,MS,9.218,319.283,0.301,1.094,1.358,0.199,34.605,7.945,C,52.979,14.312,358.774
4455,05/07/2015 14:00,0.00049,0.00192,0.00251,0.132,0.03538,4.792,MS,4.788,MS,MS,NS,NS,-0.00002,0.001,0.00195,0.00232,0.175,0.03817,4.071,MS,MS,4.07,10.588,0.297,1.066,1.34,0.202,36.027,9.456,C,50.05,14.08,3.118
4456,05/07/2015 15:00,0.00045,0.00182,0.00237,0.129,0.03625,3.444,MS,5.152,MS,MS,NS,NS,0.00002,0.001,0.00204,0.00262,0.172,0.03863,4.571,MS,MS,10.462,311.918,0.296,1.089,1.373,0.2,37.64,8.571,C,46.761,12.566,7.934
4457,05/07/2015 16:00,0.00038,0.00168,0.00215,0.123,0.03798,2.46,MS,5.168,MS,MS,NS,NS,-0.00005,0.0007,0.00196,0.00227,0.166,0.03992,4.696,MS,MS,4.551,105.259,0.274,1.104,1.34,0.201,38.35,9.169,C,46.969,12.723,6.085
4458,05/07/2015 17:00,0.00036,0.00195,0.00243,0.118,0.03821,2.075,MS,4.731,MS,MS,NS,NS,0.00005,0.00053,0.00204,0.00233,0.16,0.04023,4.576,MS,MS,7.323,39.779,0.249,1.14,1.342,0.202,38.918,9.248,C,46.043,10.426,11.062
4459,05/07/2015 18:00,0.00031,0.00216,0.00258,0.121,0.03973,4.556,MS,4.515,MS,MS,NS,NS,0.00003,0.00023,0.00196,0.00213,0.159,0.04039,4.303,MS,MS,15.708,45.44,0.247,1.327,1.537,0.2,39.488,9.058,C,47.991,8.464,33.697
4460,05/07/2015 19:00,0.00019,0.00202,0.00232,0.124,0.04078,4.484,MS,4.465,MS,MS,NS,NS,0.00005,0.00055,0.00259,0.00292,0.166,0.04129,4.321,MS,MS,16.46,44.887,0.244,1.689,1.917,0.201,40.356,8.776,C,48.44,5.928,42.37
4461,05/07/2015 20:00,0.00016,0.00272,0.003,0.144,0.03841,2.382,MS,4.607,MS,MS,NS,NS,0.00002,0.00028,0.00308,0.00327,0.18,0.03917,4.384,MS,MS,12.375,57.136,0.089,2.299,2.406,0.207,40.097,8.886,C,53.703,4.821,69.403
4462,05/07/2015 21:00,0.00007,0.00363,0.00384,0.155,0.0358,2.752,MS,4.865,MS,MS,NS,NS,0,0.00002,0.0043,0.00442,0.185,0.03532,4.746,MS,MS,8.701,88.569,0.075,3.175,3.255,0.229,37.839,8.869,C,60.962,4.246,92.886
4463,05/07/2015 22:00,0.00008,0.00581,0.00598,0.162,0.02909,5.851,MS,4.493,MS,MS,NS,NS,-0.00002,0.00013,0.00613,0.00617,0.195,0.02743,6.121,MS,MS,6.709,128.271,0.064,4.031,4.06,0.249,34.641,8.229,C,64.933,5.405,121.641
4464,05/07/2015 23:00,0.00008,0.00876,0.00897,0.162,0.0247,4.69,MS,4.381,MS,MS,NS,NS,-0.00003,0.00003,0.00476,0.0048,0.196,0.02561,6.926,MS,MS,6.004,152.089,0.01,6.805,6.811,0.249,29.844,9.429,C,67.684,5.141,147.573
4465,06/07/2015 0:00,0.00008,0.01041,0.01064,0.163,0.02231,7.097,MS,5.839,MS,MS,NS,NS,0,0,0.00329,0.00328,0.198,0.02858,6.416,MS,MS,7.102,154.246,0.025,5.785,5.789,0.249,29.258,9.039,C,69.81,4.163,151.351
4466,06/07/2015 1:00,0.00009,0.00766,0.00786,0.163,0.02421,7.993,MS,4.967,MS,MS,NS,NS,0.00002,0,0.00421,0.00422,0.2,0.02569,7.317,MS,MS,5.843,135.753,0.01,5.561,5.555,0.249,28.599,8.039,C,71.756,3.186,159.985
4467,06/07/2015 2:00,0.00014,0.00841,0.00867,0.16,0.01949,8.696,MS,4.449,MS,MS,NS,NS,Z,Z,Z,Z,Z,Z,9.439,MS,MS,5.09,154.493,0.002,6.769,6.76,0.249,25.108,8.568,C,77.383,2.244,177.882
4468,06/07/2015 3:00,0.00008,0.00593,0.00609,0.164,0.02033,6.722,MS,5.333,MS,MS,NS,NS,-0.00008,0.00027,0.00582,0.00588,0.208,0.02017,10.719,MS,MS,6.177,133.893,0.03,5.77,5.784,0.249,25.279,7.921,C,81.088,2.751,167.895
4469,06/07/2015 4:00,0.00023,0.01132,0.01172,0.174,0.01269,5.591,MS,6.274,MS,MS,NS,NS,0,0.00037,0.00586,0.00595,0.192,0.01697,11.341,MS,MS,6.617,118.6,0.009,6.294,6.305,0.249,25.446,8.027,C,82.979,2.633,148.491
4470,06/07/2015 5:00,0.00081,0.01783,0.0189,0.171,0.01029,6.812,MS,8.535,MS,MS,NS,NS,0.00001,0.00058,0.00604,0.00633,0.194,0.01618,12.832,MS,MS,6.202,139.942,0.718,8.564,9.311,0.247,19.54,9.402,C,85.935,3.517,144.012
4471,06/07/2015 6:00,0.00793,0.0181,0.02631,0.226,0.0117,8.194,MS,9.639,MS,MS,NS,NS,-0.00009,0.001,0.00591,0.0063,0.201,0.01868,12.961,MS,MS,9.309,152.177,0.929,8.237,9.204,0.252,18.874,10.224,C,84.341,3.621,132.85
4472,06/07/2015 7:00,0.00576,0.01182,0.01776,0.197,0.0153,8.488,MS,8.607,MS,MS,NS,NS,-0.00011,0.00179,0.00594,0.0074,0.207,0.01777,11.223,MS,MS,12.678,153.107,5.174,8.804,14.041,0.263,18.879,11.891,C,81.759,5.594,154.749
4473,06/07/2015 8:00,0.00719,0.01078,0.01816,0.201,0.01587,6.61,MS,8.241,MS,MS,NS,NS,-0.00004,0.00232,0.00497,0.00687,0.198,0.01916,8.908,MS,MS,14.296,148.222,3.922,8.221,12.221,0.278,20.114,12.011,C,75.569,7.234,161.347
4474,06/07/2015 9:00,0.00543,0.0077,0.01326,0.178,0.01971,8.307,MS,6.776,MS,MS,NS,NS,-0.00001,0.00167,0.00347,0.00493,0.193,0.02167,7.606,MS,MS,15.24,148.629,3.635,6.738,10.425,0.257,23.139,10.717,C,65.743,7.504,157.315
4475,06/07/2015 10:00,C,C,C,0.166,0.02656,6.48,MS,5.902,MS,MS,NS,NS,0.00013,0.00105,0.00272,0.0034,0.194,0.02969,5.311,MS,MS,18.347,151.86,3.344,5.564,8.927,0.253,25.243,10.996,C,58.55,8.172,144.867
4476,06/07/2015 11:00,C,C,C,C,0.0311,3.739,MS,4.868,MS,MS,NS,NS,0.00007,0.00097,0.00223,0.00263,0.193,0.03341,4.183,MS,MS,18.53,158.451,2.386,4.915,7.303,0.25,30.316,13.37,C,53.712,7.963,148.345
4477,06/07/2015 12:00,C,C,C,C,0.03484,C,MS,5.115,MS,MS,NS,NS,0.0001,0.001,0.00211,0.00253,0.192,0.03602,3.932,MS,MS,18.731,148.095,1.312,3.743,5.036,0.25,36.857,11.864,C,49.789,8.629,151
4478,06/07/2015 13:00,C,C,C,C,0.03666,C,MS,6.281,MS,MS,NS,NS,0.00004,0.00087,0.00233,0.00262,0.19,0.03744,4.285,MS,MS,16.454,154.611,1.398,4.201,5.623,0.253,40.058,12.362,C,46.771,8.356,148.581
4479,06/07/2015 14:00,C,C,C,C,0.03599,C,MS,6.795,MS,MS,NS,NS,0,0.0008,0.00235,0.00268,0.188,0.03857,4.621,MS,MS,15.641,143.05,1.342,4.17,5.512,0.251,40.065,13.703,C,45.019,8.531,145.603
4480,06/07/2015 15:00,C,C,C,C,C,C,MS,7.592,MS,MS,NS,NS,0.00004,0.00067,0.00228,0.00245,0.184,0.03947,4.612,MS,MS,16.653,148.115,0.898,3.822,4.706,0.251,41.328,12.793,C,41.532,8.022,144.614
4481,06/07/2015 16:00,0.00156,0.00527,0.00693,C,C,3.754,MS,7.385,MS,MS,NS,NS,0.00013,0.00075,0.0024,0.00272,0.189,0.04058,4.75,MS,MS,16.187,139.873,1.204,4.128,5.339,0.248,41.966,15.252,C,36.428,8.296,143.486
4482,06/07/2015 17:00,0.00125,0.00431,0.00564,0.143,C,4.102,MS,6.542,MS,MS,NS,NS,-0.00008,0.00047,0.0022,0.00232,0.185,0.0416,4.612,MS,MS,16.518,137.915,0.649,3.953,4.593,0.237,42.323,13.383,C,35.793,7.416,141.419
4483,06/07/2015 18:00,0.00034,0.00336,0.0038,0.136,0.04052,5.79,MS,6.066,MS,MS,NS,NS,-0.00012,0.00007,0.00196,0.00198,0.174,0.04208,4.411,MS,MS,14.365,148.968,0.344,3.144,3.49,0.219,42.332,12.391,C,36.061,6.322,140.901
4484,06/07/2015 19:00,0.00036,0.0039,0.00436,0.134,0.03967,6.487,MS,6.037,MS,MS,NS,NS,0.00062,0,0.00173,0.00168,0.173,0.04151,4.844,MS,MS,13.613,155.344,0.294,2.672,2.958,0.219,41.555,12.327,C,37.873,6.789,145.919
4485,06/07/2015 20:00,0.00014,0.00448,0.0047,0.145,0.03774,6.037,MS,5.983,MS,MS,NS,NS,0.00086,0,0.00235,0.00235,0.175,0.04085,5.313,MS,MS,10.03,152.62,0.054,3.217,3.331,0.226,39.819,13.018,C,42.963,1.397,121.095
4486,06/07/2015 21:00,0.00006,0.00579,0.0059,0.161,0.03599,4.35,MS,6.199,MS,MS,NS,NS,-0.00006,0.0001,0.00374,0.00377,0.193,0.03894,6.34,MS,MS,6.388,95.715,0.105,2.571,2.744,0.241,40.572,17.356,C,73.171,14.629,13.538
4487,06/07/2015 22:00,0.00007,0.0066,0.0067,0.16,0.03333,5.962,MS,5.076,MS,MS,NS,NS,-0.00014,0.00013,0.00468,0.00478,0.2,0.03735,5.849,MS,MS,14.725,151.891,0.071,2.209,2.387,0.252,38.098,8.932,C,86.597,11.846,17.658
4488,06/07/2015 23:00,0.00008,0.01216,0.01233,0.192,0.02694,7.779,MS,5.477,MS,MS,NS,NS,-0.00014,0.00018,0.00698,0.00703,0.204,0.03353,5.8,MS,MS,9.735,74.932,0.048,3.391,3.472,0.25,35.927,6.602,C,83.479,4.437,337.363
4489,07/07/2015 0:00,0.00013,0.00885,0.00904,0.181,0.02508,5.739,MS,5.226,MS,MS,NS,NS,-0.00012,0.00003,0.00863,0.00857,0.21,0.03012,6.749,MS,MS,3.957,226.069,0.021,3.484,3.548,0.25,31.834,N,C,83.528,5.467,299.945
4490,07/07/2015 1:00,0.00056,0.00875,0.00933,0.169,0.02531,1.899,MS,6.584,MS,MS,NS,NS,0.00014,0.00072,0.00544,0.00577,0.194,0.02925,6.51,MS,MS,9.519,262.216,0.021,2.857,2.954,0.249,27.892,6.933,C,87.983,7.891,302.418
4491,07/07/2015 2:00,0.00103,0.01509,0.01624,0.167,0.01729,0.782,MS,7.97,MS,MS,NS,NS,Z,Z,Z,Z,Z,Z,6.278,MS,MS,10.846,264.838,0.019,2.913,2.993,0.235,26.566,8.105,C,86.439,7.928,312.624
4492,07/07/2015 3:00,0.00009,0.00716,0.00726,0.148,0.02482,3.746,MS,7.176,MS,MS,NS,NS,-0.00003,0.00042,0.00393,0.00413,0.198,0.02892,6.045,MS,MS,7.65,279.705,0.001,3.429,3.53,0.231,22.705,8.72,C,89.813,6.895,309.501
4493,07/07/2015 4:00,0.00003,0.00532,0.00533,0.143,0.0245,3.581,MS,7.744,MS,MS,NS,NS,-0.00014,0.00095,0.00594,0.00657,0.205,0.02417,6.532,MS,MS,8.573,277.801,0.096,5.662,5.794,0.241,20.179,9.816,C,90.983,9.009,305.583
4494,07/07/2015 5:00,0.0001,0.00751,0.00769,0.145,0.02285,3.578,MS,9.017,MS,MS,NS,NS,0.00032,0.00057,0.00946,0.00968,0.223,0.02139,7.754,MS,MS,8.007,316.772,0.244,6.025,6.285,0.233,17.36,10.322,C,90.038,8.151,299.831
4495,07/07/2015 6:00,0.00071,0.00804,0.00885,0.15,0.02508,4.581,MS,9.943,MS,MS,NS,NS,0.00043,0.0012,0.01014,0.01095,0.279,0.02467,8.401,MS,MS,13.523,321.198,0.289,4.372,4.651,0.207,26.83,11.067,C,72.017,11.205,310.861
4496,07/07/2015 7:00,0.00215,0.00884,0.01105,0.19,0.02197,8.384,MS,15.424,MS,MS,NS,NS,0.00052,0.00617,0.0128,0.01866,0.28,0.02229,10.803,MS,MS,10.669,300.545,0.749,4.961,5.74,0.233,27.07,16.47,C,73.871,12.908,334.052
4497,07/07/2015 8:00,0.00243,0.00692,0.00939,0.234,0.02346,9.517,MS,23.623,MS,MS,NS,NS,0.00073,0.05348,0.02324,0.07624,0.341,0.01731,20.179,MS,MS,7.361,251.343,0.867,4.103,4.985,0.305,27.485,19.673,C,78.387,11.733,1.522
4498,07/07/2015 9:00,0.00225,0.00581,0.0081,0.243,0.02699,18.003,MS,C,MS,MS,NS,NS,0.00035,0.01537,0.00957,0.02448,0.341,0.02757,22.089,MS,MS,8.334,62.721,0.789,3.141,3.971,0.311,29.607,20.01,21.04,72.155,9.256,22.614
4499,07/07/2015 10:00,0.00157,0.00481,0.00643,0.231,0.03074,15.208,MS,C,MS,MS,NS,NS,0.00018,0.00524,0.0075,0.0123,0.336,0.03119,19.512,MS,MS,5.551,65.597,0.658,3.085,3.796,0.313,31.456,21.22,23.222,70.958,8.041,355.597
4500,07/07/2015 11:00,0.00124,0.00452,0.0058,0.225,0.03451,16.844,MS,C,MS,MS,NS,NS,0.00011,0.01372,0.01131,0.02456,0.339,0.03328,20.407,MS,MS,5.447,33.279,0.573,3.078,3.7,0.314,35.936,22.499,23.738,63.427,4.207,17.302
4501,07/07/2015 12:00,0.00086,0.00382,0.00475,0.23,0.03514,18.209,MS,30.23,MS,MS,NS,NS,-0.00009,0.0016,0.00512,0.0065,0.332,0.03807,21.653,MS,MS,9.277,55.357,0.641,3.585,4.251,0.316,39.03,28.688,25.202,61.414,5.331,41.05
4502,07/07/2015 13:00,0.00066,0.003,0.00373,0.227,0.03595,19.714,MS,29.035,MS,MS,NS,NS,C,0.00185,0.00519,0.00677,C,0.03781,22.878,MS,MS,10.704,61.828,0.97,4.493,5.499,0.32,40.548,26.965,27.803,58.045,6.088,70.208
4503,07/07/2015 14:00,0.00047,0.00283,0.00341,0.217,0.03807,21.979,MS,27.72,MS,MS,NS,NS,C,0.00145,0.0045,0.0056,C,0.0407,22.843,MS,MS,10.065,62.372,1.448,5.489,6.969,0.323,39.993,27.1,29.003,57.376,6.106,79.703
4504,07/07/2015 15:00,0.00047,0.00312,0.00368,0.216,0.04152,22.507,MS,25.833,MS,MS,NS,NS,C,0.0012,0.0043,0.00527,C,0.04189,22.275,MS,MS,8.947,79.611,0.893,4.625,5.545,0.325,42.933,25.589,26.152,56.143,6.436,78.154
4505,07/07/2015 16:00,0.00069,0.00378,0.00456,0.225,0.04432,18.113,MS,26.498,MS,MS,NS,NS,-0.00022,0.00113,0.00396,0.00458,C,0.0432,21.575,MS,MS,6.769,94.618,0.741,4.765,5.546,0.334,46.026,25.452,25.293,55.2,5.326,90.889
4506,07/07/2015 17:00,0.00059,0.00411,0.00479,0.222,0.04584,21.388,MS,24.954,MS,MS,NS,NS,-0.00013,0.00143,0.00428,0.00537,0.201,0.04438,20.515,MS,MS,7.494,72.794,0.746,5.349,6.145,0.345,49.049,25.978,25.768,54.442,5.331,73.901
4507,07/07/2015 18:00,0.00031,0.00376,0.00415,0.213,0.04731,19.161,MS,23.096,MS,MS,NS,NS,-0.0002,0.0008,0.00361,0.00388,0.196,0.04723,19.055,MS,MS,5.563,68.75,0.555,5.911,6.567,0.354,51.749,26.59,24.825,53.181,3.495,93.347
4508,07/07/2015 19:00,0.00028,0.00452,0.00482,0.216,0.04667,16.459,MS,22.142,MS,MS,NS,NS,-0.00026,0,0.00305,0.00305,0.209,0.04927,20.34,MS,MS,4.352,125.761,0.423,6.063,6.573,0.342,50.691,26.784,22.807,57.65,3.772,189.512
4509,07/07/2015 20:00,0.00021,0.00577,0.00597,0.226,0.04274,16.404,MS,21.403,MS,MS,NS,NS,-0.00019,0.00005,0.00321,0.00325,0.213,0.04778,22.036,MS,MS,7.553,126.25,0.448,6.446,6.942,0.35,46.505,25.308,20.377,60.977,4.918,177.373
4510,07/07/2015 21:00,0.00006,0.00806,0.00813,0.296,0.03658,18.821,MS,23.057,MS,MS,NS,NS,-0.00023,0.00005,0.00532,0.00535,0.227,0.04148,25.872,MS,MS,7.791,121.738,0.314,6.905,7.309,0.37,42.424,24.688,19.435,67.433,4.268,188.724
4511,07/07/2015 22:00,0,0.01185,0.01189,0.256,0.0311,22.885,MS,25.115,MS,MS,NS,NS,-0.00034,0.00012,0.00545,0.00553,0.228,0.03559,27.872,MS,MS,7.684,120.334,0.027,9.775,9.912,0.392,34.501,24.657,22.064,75.32,3.054,140.927
4512,07/07/2015 23:00,0.00004,0.01191,0.01194,0.256,0.02652,27.077,MS,25.639,MS,MS,NS,NS,-0.00034,0.00015,0.00814,0.00815,0.24,0.02562,30.208,MS,MS,6.449,125.91,-0.003,9.937,10.068,0.381,32.618,26.682,25.118,77.854,4.035,139.839
4513,08/07/2015 0:00,0.00005,0.00974,0.00981,0.254,0.0244,27.701,MS,25.957,MS,MS,NS,NS,-0.00027,0.0002,0.00663,0.00677,0.232,0.03068,27.878,MS,MS,5.18,115.956,0.004,11.823,11.96,0.378,29.041,25.452,24.181,81.098,2.992,122.399
4514,08/07/2015 1:00,0.00005,0.01082,0.01092,0.233,0.01997,26.874,MS,25.101,MS,MS,NS,NS,-0.00031,0,0.00524,0.00523,0.236,0.03084,26.628,MS,MS,5.705,141.508,0.026,12.081,12.207,0.368,26.396,24.475,23.751,84.027,3.423,150.126
4515,08/07/2015 2:00,0.00013,0.01292,0.01312,0.211,0.02018,22.325,MS,26.908,MS,MS,NS,NS,Z,Z,Z,Z,Z,Z,26.977,MS,MS,5.262,193.705,0.033,8.992,9.131,0.341,27.609,21.607,24.057,85.305,1.899,227.208
4516,08/07/2015 3:00,0.00009,0.01163,0.01179,0.206,0.01807,19.253,MS,26.138,MS,MS,NS,NS,-0.00028,0.00043,0.00955,0.00983,0.262,0.02229,26.872,MS,MS,3.112,242.734,0.091,10.612,10.841,0.347,15.416,21.866,24.684,91.669,1.231,295.61
4517,08/07/2015 4:00,0.00015,0.01643,0.01674,0.231,0.00996,19.32,MS,24.484,MS,MS,NS,NS,-0.00028,0.00025,0.00837,0.00862,0.262,0.02131,25.338,MS,MS,3.414,190.381,0.11,7.403,7.627,0.343,15.924,20.311,22.173,94.818,4.716,310.512
4518,08/07/2015 5:00,0.00044,0.0153,0.0159,0.228,0.00825,20.263,MS,24.963,MS,MS,NS,NS,-0.00031,0.00167,0.01127,0.01275,0.273,0.01,22.389,MS,MS,1.627,240.832,0.264,5.231,5.599,0.295,14.176,16.981,15.8,95.814,5.574,303.091
4519,08/07/2015 6:00,0.00549,0.01342,0.01906,0.233,0.00572,23.395,MS,19.644,MS,MS,NS,NS,-0.00026,0.00612,0.01164,0.01745,0.293,0.00676,17.573,MS,MS,6.529,258.075,2.485,9.143,11.784,0.295,8.338,18.916,15.642,95.188,5.603,307.118
4520,08/07/2015 7:00,0.01376,0.01647,0.03039,0.296,0.00657,18.616,MS,20.617,MS,MS,NS,NS,-0.00028,0.00941,0.01089,0.02011,0.349,0.00835,15.162,MS,MS,4.843,255.785,5.288,7.55,13.048,0.295,9.408,17.279,13.463,87.8,9.6,315.354
4521,08/07/2015 8:00,0.01607,0.01716,0.03344,0.292,0.01001,21.406,MS,18.835,MS,MS,NS,NS,0.00022,0.00839,0.00936,0.01761,0.29,0.01302,14.335,MS,MS,5.503,267.239,8.127,8.696,17.172,0.295,11.483,18.406,13.538,77.122,9.441,317.11
4522,08/07/2015 9:00,0.02167,0.01962,0.04158,0.352,0.01147,21.026,MS,17.993,MS,MS,NS,NS,0.00061,0.00724,0.00891,0.01603,0.272,0.01784,12.176,MS,MS,4.014,255.934,6.719,9.447,16.498,0.294,18.898,18.155,12.718,61.887,8.017,315.929
4523,08/07/2015 10:00,0.00723,0.01193,0.01927,0.258,0.02604,12.787,MS,15.89,MS,MS,NS,NS,0.00027,C,C,C,0.265,0.02739,11.907,MS,MS,5.598,202.803,5.791,10.148,16.222,0.298,24.359,21.092,13.627,49.655,4.857,293.835
4524,08/07/2015 11:00,0.00271,0.00787,0.01065,0.215,0.04045,13.047,MS,15.152,MS,MS,NS,NS,0.00039,C,C,C,0.26,0.03747,13.897,MS,MS,8.237,199.483,2.27,6.074,8.511,0.291,40.707,17.216,14.005,32.872,4.741,249.884
4525,08/07/2015 12:00,0.00047,0.00281,0.00333,0.156,0.04857,11.332,MS,13.819,MS,MS,NS,NS,-0.00009,C,C,C,0.216,0.04846,13.252,MS,MS,5.188,184.014,0.163,1.451,1.751,0.244,49.265,17.183,12.412,25.368,3.302,300.126
4526,08/07/2015 13:00,0.00061,0.00297,0.00364,0.146,0.04878,9.713,MS,13.475,MS,MS,NS,NS,0.00012,C,C,C,0.201,0.04763,12.111,MS,MS,3.664,236.711,0.159,1.491,1.806,0.235,50.23,15.324,11.115,24.242,4.357,244.329
4527,08/07/2015 14:00,0.00031,0.0019,0.00223,0.141,0.04861,16.793,MS,12.233,MS,MS,NS,NS,-0.00006,C,C,C,0.186,C,10.707,MS,MS,7.375,235.048,0.169,1.247,1.573,0.204,51.418,14.434,9.142,20.101,8.932,281.472
4528,08/07/2015 15:00,0.00038,0.00215,0.00254,0.126,0.0506,11.275,MS,11.08,MS,MS,NS,NS,-0.00016,0.00025,0.00338,0.00377,0.193,C,11.46,MS,MS,9.863,188.87,0.202,1.444,1.803,0.226,51.588,15.123,9.862,20.411,8.512,268.467
4529,08/07/2015 16:00,0.00081,0.00282,0.00369,0.135,0.05052,11.434,MS,11.643,MS,MS,NS,NS,-0.00011,0.00017,0.00243,0.00285,0.184,C,10.658,MS,MS,9.906,178.699,0.637,2.412,3.191,0.248,48.912,17.7,9.94,21.741,7.345,227.484
4530,08/07/2015 17:00,0.00161,0.00441,0.00607,0.142,0.04768,9.381,MS,12.049,MS,MS,NS,NS,-0.00001,0,0.00228,0.00268,0.191,C,11.753,MS,MS,13.106,186.1,0.247,1.594,1.995,0.247,48.975,15.116,10.03,22.711,8.972,187.918
4531,08/07/2015 18:00,0.00028,0.00273,0.00308,0.16,0.04782,13.004,MS,14.893,MS,MS,NS,NS,0.00009,0,0.00212,0.00255,0.203,0.04546,13.667,MS,MS,25.592,157.595,0.176,1.509,1.846,0.248,48.915,16.06,11.355,23.803,9.732,190.424
4532,08/07/2015 19:00,0.00037,0.00435,0.00477,0.174,0.04515,15.196,MS,15.331,MS,MS,NS,NS,-0.00004,0.00003,0.00214,0.00257,0.207,0.04425,14.177,MS,MS,23.747,162.642,0.567,5.077,5.77,0.294,45.785,24.01,14.728,33.096,12.345,171.004
4533,08/07/2015 20:00,0.00021,0.00453,0.00476,0.176,0.04332,12.279,MS,14.981,MS,MS,NS,NS,-0.00003,0,0.00267,0.00308,0.213,0.0412,14.122,MS,MS,19.84,164.569,0.417,5.661,6.211,0.298,43.28,20.816,15.337,35.341,9.944,175.656
4534,08/07/2015 21:00,0.00011,0.006,0.0061,0.182,0.0392,9.81,MS,13.842,MS,MS,NS,NS,0.00006,0,0.00323,0.0037,0.214,0.03834,14.316,MS,MS,14.983,169.914,0.251,3.609,4.038,0.301,43.147,19.862,13.581,39.33,8.166,179.662
4535,08/07/2015 22:00,0.00005,0.00869,0.00873,0.196,0.03242,8.712,MS,14.138,MS,MS,NS,NS,0.00019,0,0.00543,0.00588,0.235,0.03222,14.231,MS,MS,9.153,169.409,0.006,5.577,5.746,0.282,39.875,21.067,13.043,44.167,6.276,152.575
4536,08/07/2015 23:00,0.00013,0.00777,0.00788,0.196,0.02818,14.788,MS,14.516,MS,MS,NS,NS,0.00034,0.00057,0.01386,0.0144,0.24,0.0241,14.79,MS,MS,6.079,215.878,0.03,7.186,7.395,0.293,35.89,20.719,12.875,46.999,1.242,306.056
4537,09/07/2015 0:00,0.0002,0.01277,0.01303,0.202,0.01586,11.709,MS,16.213,MS,MS,NS,NS,0.00034,0.00033,0.00982,0.01048,0.238,0.02624,14.575,MS,MS,5.579,259.592,0.078,9.051,9.322,0.301,28.439,22.529,14.546,56.83,5.044,311.129
4538,09/07/2015 1:00,0.0005,0.0167,0.01731,0.216,0.00744,12.018,MS,17.42,MS,MS,NS,NS,0.00027,0.00075,0.00919,0.01008,0.242,0.02199,15.469,MS,MS,7.787,266.364,0.028,7.759,7.968,0.291,26.635,22.627,16.6,64.581,7.12,316.348
4539,09/07/2015 2:00,0.00069,0.01999,0.02082,0.241,0.00583,14.294,MS,19.314,MS,MS,NS,NS,Z,Z,Z,Z,Z,Z,15.507,MS,MS,5.76,270.619,0.003,5.477,5.675,0.281,24.016,23.885,18.748,70.311,9.781,317.948
4540,09/07/2015 3:00,0.00119,0.01947,0.02081,0.223,0.00483,15.346,MS,19.532,MS,MS,NS,NS,0.00017,0.00113,0.00613,0.0076,0.185,0.02063,14.333,MS,MS,11.295,270.843,-0.003,8.192,8.455,0.247,17.018,21.406,16.683,65.791,9.034,318.58
4541,09/07/2015 4:00,0.00123,0.01738,0.01872,0.189,0.00662,15.551,MS,19.49,MS,MS,NS,NS,0.00013,0.00174,0.00795,0.00983,0.184,0.01789,14.542,MS,MS,9.369,277.295,0.088,10.609,10.903,0.247,15.682,22.978,16.032,62.135,9.935,316.413
4542,09/07/2015 5:00,0.00043,0.01479,0.01535,0.16,0.01085,17.661,MS,19.16,MS,MS,NS,NS,0.00043,0.00486,0.01498,0.01993,0.215,0.00994,15.351,MS,MS,8.118,271.225,0.332,10.67,11.191,0.24,14.436,23.107,15.585,60.929,9.174,314.075
4543,09/07/2015 6:00,0.008,0.01897,0.02718,0.238,0.00616,17.173,MS,18.993,MS,MS,NS,NS,0.00098,0.00419,0.01478,0.01903,0.227,0.01001,15.561,MS,MS,8.299,274.233,1.024,8.324,9.505,0.234,18.135,19.761,13.584,58.611,8.503,310.927
4544,09/07/2015 7:00,0.01085,0.01785,0.02887,0.287,0.00901,15.748,MS,16.733,MS,MS,NS,NS,0.00102,0.01019,0.01771,0.02783,0.293,0.00949,15.745,MS,MS,7.488,280.736,2.83,8.504,11.514,0.235,18.613,20.43,13.783,55.274,10.444,310.409
4545,09/07/2015 8:00,0.00919,0.01536,0.02467,0.255,0.01691,17.141,MS,15.005,MS,MS,NS,NS,0.00163,0.01266,0.01898,0.03164,0.317,0.01284,15.728,MS,MS,8.179,286.152,5.575,10.566,16.446,0.253,19.875,23.242,14.041,49.747,10.151,313.209
4546,09/07/2015 9:00,0.00613,0.01316,0.0194,0.212,0.02542,14.09,MS,14.016,MS,MS,NS,NS,0.00137,0.00958,0.01806,0.02766,0.335,0.02228,13.761,MS,MS,7.878,304.515,4.145,9.467,13.86,0.228,26.686,22.945,13.625,42.833,8.754,302.17
4547,09/07/2015 10:00,0.00418,0.0125,0.01675,0.255,0.03571,13.53,MS,12.715,MS,MS,NS,NS,0.0012,0.00567,0.01811,0.02381,0.247,0.03302,11.982,MS,MS,3.563,321.535,C,C,C,C,38.333,21.532,11.795,33.501,3.282,295.15
4548,09/07/2015 11:00,0.00064,0.00405,0.0047,0.11,0.04324,12.095,MS,8.579,MS,MS,NS,NS,0.00018,0.00135,0.00597,0.00722,0.141,0.03774,8.554,MS,MS,6.722,86.082,C,C,C,C,50.51,16.892,11.231,28.414,3.634,136.193
4549,09/07/2015 12:00,0.00057,0.00314,0.00376,0.104,0.04099,9.1,MS,8.389,MS,MS,NS,NS,0.00027,0.00105,0.00323,0.00432,0.131,0.03494,7.789,MS,MS,9.475,112.158,C,C,C,C,59.421,19.535,11.087,27.064,5.431,141.695
