5190,04/08/2020 5:00,0.00015,0.01164,0.01179,0.134,0.01153,MS,MS,3.848,11.367,92.265,1.158,286.527,0.00025,0.0024,0.01257,0.01497,0.149,0.01121,7.165,12.393,93.446,3.467,313.408,0.235,9.841,10.074,0.133,6.219,MS,2.958,85.327,4.459,275.57
5191,04/08/2020 6:00,0.01034,0.0187,0.02904,0.235,0.00362,MS,MS,5.928,11.328,95.138,1.644,321.204,0.00027,0.00515,0.01559,0.02075,0.222,0.0061,7.226,11.952,98.829,6.344,269.206,0.961,9.235,10.194,0.137,9.084,MS,2.703,78.838,1.371,252.163
5192,04/08/2020 7:00,0.01514,0.01593,0.03108,0.267,0.00584,MS,MS,5.557,13.679,84.914,1.219,322.698,0.00066,0.00617,0.01066,0.01683,0.207,0.01045,8.342,13.111,92.406,6.772,277.261,3.397,7.592,10.986,0.158,10.909,MS,2.349,73.272,4.362,287.021
5193,04/08/2020 8:00,0.00642,0.00938,0.01579,0.209,0.01558,MS,MS,4.134,16.056,72.33,5.954,327.867,0.00142,0.00731,0.00894,0.01625,0.213,0.01383,6.715,15.04,77.081,6.116,275.608,3.56,5.815,9.371,0.15,15.893,MS,2.511,66.996,6.479,275.507
5194,04/08/2020 9:00,0.00777,0.01065,0.01841,0.221,0.01997,MS,MS,4.847,18.219,62.343,2.587,9.614,0.00195,0.01416,0.01694,0.0311,0.271,0.01625,7.399,18.403,60.803,3.226,357.787,4.058,5.946,10,0.168,17.877,MS,3.586,61.366,2.89,262.92
5195,04/08/2020 10:00,0.00213,0.00467,0.0068,0.145,0.03056,MS,MS,4.177,19.32,59.314,5.996,95.772,0.00107,0.00649,0.01051,0.017,0.15,0.02519,3.364,20.767,54.624,5.402,74.462,3.405,7.32,10.72,0.162,28.878,MS,4.15,50.504,5.248,94.58
5196,04/08/2020 11:00,0.00132,0.00347,0.00479,0.14,0.03589,MS,MS,5.538,20.249,56.465,7.204,101.764,0.00069,0.00079,0.00279,0.00358,0.121,0.03668,1.609,21.729,51.764,7.097,120.519,2.73,6.884,9.609,0.157,34.547,MS,5.352,45.777,6.797,115.7
5197,04/08/2020 12:00,0.00179,0.00377,0.00556,0.128,0.03916,MS,MS,6.084,21.496,48.506,7.916,126.477,0.00052,0.00066,0.00262,0.00327,0.12,0.0402,1.735,22.744,48.056,12.325,138.335,1.578,5.105,6.677,0.137,39.988,MS,5.938,44.549,8.573,101.67
5198,04/08/2020 13:00,0.00105,0.00362,0.00467,0.126,0.04281,MS,MS,5.71,22.825,42.842,7.647,150.426,0.00038,0.00056,0.00268,0.00324,0.124,0.04222,1.963,24.158,45.897,10.927,141.329,0.709,3.268,3.971,0.13,46.19,MS,4.458,38.084,8.472,118.987
5199,04/08/2020 14:00,0.00063,0.00273,0.00336,0.127,0.0459,MS,MS,3.896,23.798,40.169,5.926,144.803,0.00025,0.00036,0.00163,0.00199,0.122,0.0418,2.013,25.228,41.159,11.065,122.877,0.417,2.606,3.017,0.127,49.554,MS,4.302,34.947,7.911,123.472
5200,04/08/2020 15:00,0.00067,0.00253,0.00321,0.12,0.04381,MS,MS,3.83,24.842,35.813,5.889,113.795,0.00015,0.00014,0.00086,0.001,0.113,0.04244,2.547,26.918,32.633,5.895,166.656,0.306,1.972,2.271,0.121,48.186,MS,4.242,32.189,6.598,125.152
5201,04/08/2020 16:00,0.0009,0.00265,0.00356,0.117,0.04335,MS,MS,4.061,25.293,32.506,8.674,113.488,0.00012,0.00025,0.00112,0.00137,0.109,0.04284,3.584,27.19,31.357,8.293,125.442,0.347,2.135,2.474,0.12,48.259,MS,4.464,29.056,6.566,134.869
5202,04/08/2020 17:00,0.00057,0.00244,0.003,0.111,0.0437,MS,MS,6.466,25.53,30.867,9.547,113.512,0.00012,0.00022,0.00117,0.00139,0.111,0.04293,4.644,26.961,32.122,11.404,123.042,0.388,2.279,2.659,0.162,47.332,MS,3.476,27.51,7.386,115.526
5203,04/08/2020 18:00,0.0005,0.00247,0.00296,0.11,0.04334,MS,MS,9.036,25.403,31.338,9.815,118.461,0.00012,0.00015,0.00106,0.0012,0.107,0.04367,5.203,26.487,33.142,12.302,117.191,0.405,2.396,2.793,0.113,45.584,MS,2.556,27.756,9.326,108.426
5204,04/08/2020 19:00,0.00046,0.00351,0.00397,0.114,0.043,MS,MS,10.628,24.984,32.568,9.65,126.654,0.00011,0.0002,0.0023,0.0025,0.109,0.04303,5.756,25.713,35.722,12.179,123.094,0.206,1.766,1.964,0.109,45.078,MS,3.364,28.93,11.514,121.775
5205,04/08/2020 20:00,0.00025,0.0055,0.00575,0.124,0.03958,MS,MS,6.346,24.146,34.02,7.762,129.374,0.00009,0.00039,0.00691,0.0073,0.143,0.03164,6.421,23.809,49.075,8.861,136.398,0.176,3.415,3.581,0.112,43.091,MS,3.332,30.265,10.059,120.128
5206,04/08/2020 21:00,0.00009,0.00589,0.00599,0.137,0.03578,MS,MS,5.599,22.324,43.303,6.719,129.978,0.00007,0.00011,0.00811,0.00822,0.141,0.02722,6.504,20.651,62.576,7.747,132.381,0.092,5.789,5.871,0.125,38.56,MS,2.988,34.594,8.94,120.827
5207,04/08/2020 22:00,0.00003,0.00837,0.0084,0.151,0.02931,MS,MS,6.57,20.239,52.754,4.251,125.905,0.00009,0.0001,0.00926,0.00936,0.141,0.02463,6.099,19.105,66.438,7.321,129.762,0.042,5.137,5.168,0.137,36.324,MS,2.778,41.476,5.729,116.635
5208,04/08/2020 23:00,0.00003,0.00999,0.01002,0.178,0.0216,MS,MS,16.122,17.86,70.189,1.025,135.265,0.00007,0.0001,0.00591,0.00601,0.133,0.0265,6.274,18.107,70.747,4.627,147.34,0.041,6.005,6.036,0.153,32.298,MS,3.051,47.507,4.08,115.582
5209,05/08/2020 0:00,0.0001,0.01414,0.01425,0.216,0.01328,MS,MS,9.185,16.148,79.042,2.76,107.322,0.00006,0.00017,0.00928,0.00945,0.14,0.01918,6.075,17.411,79.694,3.023,131.374,0.047,6.72,6.756,0.163,28.522,MS,3.757,53.897,2.045,109.983
5210,05/08/2020 1:00,0.00013,0.01589,0.01602,0.219,0.0094,MS,MS,8.249,15.302,83.817,2.105,120.035,0.00005,0.00127,0.01588,0.01715,0.142,0.01093,8.851,16.489,88.41,3.026,133.256,0.052,6.69,6.73,0.181,29.807,MS,5.147,57.125,3.407,112.315
5211,05/08/2020 2:00,0.00028,0.01574,0.01602,0.183,0.00767,MS,MS,8.422,14.239,90.621,2.739,121.138,Z,Z,Z,Z,Z,Z,7.673,15.613,93.747,4.061,115.584,0.047,4.798,4.833,0.154,32.015,MS,5.998,57.79,4.555,113.476
5212,05/08/2020 3:00,0.00021,0.01436,0.01457,0.143,0.01187,MS,MS,8.587,14.557,86.192,2.272,115.977,0.00007,0.00031,0.01237,0.01268,0.137,0.01287,7.822,14.15,99.987,4.041,122.375,Z,Z,Z,0.146,28.613,MS,6.418,60.188,1.513,90.293
5213,05/08/2020 4:00,Z,Z,Z,Z,Z,MS,MS,8.439,13.083,93.358,0.287,308.362,0.00014,0.00076,0.01026,0.01103,0.143,0.01297,7.298,14.305,99.942,1.71,235.959,0.064,6.879,6.932,Z,Z,MS,7.126,70.72,2.842,255.502
5214,05/08/2020 5:00,0.00052,0.01376,0.01427,0.146,0.00828,MS,MS,8.581,12.609,98.158,0.419,107.359,0.00018,0.00275,0.01102,0.01377,0.185,0.00916,7.003,13.905,99.911,5.413,258.269,1.416,15.813,17.216,0.132,6.007,MS,7.463,79.572,4.18,276.019
5215,05/08/2020 6:00,0.00592,0.02027,0.0262,0.19,0.00335,MS,MS,11.476,12.665,99.714,1.8,207.301,0.00011,0.00305,0.01366,0.01671,0.211,0.00898,7.287,13.384,99.942,4.015,253.634,0.569,7.11,7.669,0.141,9.783,MS,8.259,82.43,5.307,275.523
5216,05/08/2020 7:00,0.01821,0.02027,0.03847,0.257,0.00644,MS,MS,14.285,14.735,87.59,2.03,218.864,0.00015,0.00817,0.01426,0.02243,0.247,0.01032,8.202,13.817,99.959,4.754,263.949,5.623,9.023,14.633,0.158,7.907,MS,8.117,79.986,5.714,275.159
5217,05/08/2020 8:00,0.02132,0.01964,0.04096,0.259,0.00996,MS,MS,13.162,17.378,70.91,2.156,252.362,0.0003,C,C,C,0.227,0.01731,7.675,15.981,82.952,5.238,275.842,5.058,7.024,12.074,0.149,13.443,MS,7.868,68.597,7.408,275.955
5218,05/08/2020 9:00,0.01484,0.01844,0.03328,0.253,0.01924,MS,MS,12.573,20.338,56.314,1.35,110.378,0.00058,C,C,C,0.18,0.02455,8.948,19.505,63.048,1.792,219.469,5.148,7.887,13.022,0.164,18.677,MS,7.456,57.319,4.674,278.647
5219,05/08/2020 10:00,0.00355,0.00884,0.01239,0.223,0.03621,MS,MS,10.257,21.799,44.947,5.256,176.748,0.00032,C,C,C,0.175,0.03141,6.893,22.556,52.256,5.983,130.111,4.327,8.87,13.192,0.162,29.404,MS,7.186,43.456,4.15,154.197
5220,05/08/2020 11:00,0.00499,0.01112,0.01611,0.192,0.03722,MS,MS,11.646,23.301,43.272,6.967,135.145,0.00024,C,C,C,0.143,0.03729,5.513,24.067,50.492,9.023,139.011,1.14,5.219,6.349,0.159,44.562,MS,7.889,38.525,5.286,136.619
5221,05/08/2020 12:00,0.00342,0.0082,0.01162,0.142,0.0409,MS,MS,8.273,24.554,43.022,9.574,134.701,0.00021,C,C,C,0.129,0.04113,4.675,25.733,45.097,12.627,134.927,1.286,5.786,7.063,0.166,48.189,MS,8.244,35.803,9.487,122.426
5222,05/08/2020 13:00,0.00077,0.00298,0.00376,0.14,0.04433,MS,MS,8.416,26.129,38.841,9.773,128.145,0.00024,C,C,C,0.128,0.0433,5.345,27.642,40.401,12.44,133.335,0.757,3.853,4.601,0.145,48.657,MS,8.365,34.61,10.894,121.839
5223,05/08/2020 14:00,0.00061,0.00223,0.00284,0.131,0.04487,MS,MS,8.422,27.962,31.919,9.579,144.046,0.00014,0.00022,0.00161,0.00183,0.127,0.04395,6.252,29.3,33.043,15.339,152.225,0.498,2.789,3.278,0.132,48.784,MS,8.255,29.461,11.115,119.946
5224,05/08/2020 15:00,0.00056,0.00207,0.00262,0.121,0.04685,MS,MS,8.462,28.943,25.004,10.715,139.954,0.00011,0.00017,0.0015,0.00167,0.121,0.04653,7.129,30.031,29.006,16.166,149.75,0.323,1.816,2.13,0.116,49.833,MS,6.926,22.397,9.332,121.335
5225,05/08/2020 16:00,0.001,0.00241,0.0034,0.139,0.04789,MS,MS,8.222,29.271,24.537,10.26,135.292,0.0002,0.00018,0.00164,0.00181,0.125,0.04663,8.709,29.998,30.677,17.787,148.808,0.292,1.736,2.02,0.116,49.805,MS,7.141,22.151,10.657,127.252
5226,05/08/2020 17:00,0.0009,0.00229,0.00319,0.133,0.0473,MS,MS,10.243,29.118,27.032,13.394,142.312,0.00021,0.00015,0.00139,0.00154,0.132,0.04755,10.27,29.615,32.768,22.983,145.824,0.252,1.585,1.829,0.119,48.466,MS,6.12,24.37,12.909,129.976
5227,05/08/2020 18:00,0.0003,0.0019,0.00221,0.124,0.04823,MS,MS,10.731,28.698,29.234,14.799,146.329,0.00017,0.00011,0.00127,0.00139,0.127,0.0493,9.954,29.087,35.663,24.556,142.631,0.176,1.463,1.632,0.119,48.119,MS,4.933,25.374,14.259,126.987
5228,05/08/2020 19:00,0.00027,0.00271,0.00299,0.133,0.04919,MS,MS,9.929,28.101,33.595,12.179,142.488,0.00017,0.00028,0.00314,0.00342,0.142,0.04645,9.193,28.06,41.479,13.283,131.57,0.181,1.968,2.142,0.124,50.351,MS,5.159,29.584,13.511,124.939
5229,05/08/2020 20:00,0.00018,0.00495,0.00512,0.146,0.04461,MS,MS,9.299,26.589,38.216,8.455,124.88,0.00014,0.00018,0.00472,0.0049,0.147,0.03966,8.239,25.832,49.104,9.285,123.975,0.084,2.935,3.012,0.128,49.432,MS,4.756,30.851,11.711,120.407
5230,05/08/2020 21:00,0.00006,0.00674,0.00679,0.148,0.03752,MS,MS,8.475,23.558,46.183,8.401,111.111,0.0001,0.00007,0.00499,0.00506,0.143,0.03578,8.152,22.548,57.592,9.794,127.955,0.043,6.987,7.023,0.143,40.607,MS,4.796,36.355,7.484,102.408
5231,05/08/2020 22:00,0.00003,0.0067,0.00673,0.137,0.0361,MS,MS,10.614,21.693,47.209,5.909,127.548,0.00005,0.00005,0.00592,0.00598,0.139,0.03371,8.083,19.878,60.702,7.939,127.46,0.055,5.666,5.715,0.128,40.312,MS,4.467,37.125,9.867,117.736
5232,05/08/2020 23:00,0.00003,0.00632,0.00635,0.135,0.03515,MS,MS,7.877,20.29,50.49,5.084,113.318,0.00005,0.00005,0.0032,0.00324,0.132,0.03736,8.633,19.654,60.019,7.112,141.775,0.028,4.356,4.377,0.129,39.532,MS,4.428,41.352,7.245,117.288
5233,06/08/2020 0:00,0.00007,0.00696,0.00702,0.142,0.03136,MS,MS,7.855,18.77,57.498,4.416,111.326,0.00007,0.00006,0.0055,0.00555,0.132,0.03285,10.55,19.277,63.572,6.702,112.277,0.017,6.909,6.921,0.158,34.28,MS,5.632,46.092,5.599,106.509
5234,06/08/2020 1:00,0.00006,0.00823,0.0083,0.136,0.02532,MS,MS,8.53,17.227,68.628,1.653,118.618,0.00006,0.00015,0.00689,0.00704,0.135,0.02614,10.783,18.054,76.356,3.381,123.451,0.061,14.092,14.148,0.151,23.694,MS,6.813,52.684,2.843,60.319
5235,06/08/2020 2:00,0.00008,0.00746,0.00754,0.141,0.01766,MS,MS,8.869,15.075,85.254,0.652,350.357,Z,Z,Z,Z,Z,Z,9.519,17.604,83.228,1.27,93.797,0.036,10.931,10.963,0.155,20.828,MS,7.152,62.472,2.685,273.725
5236,06/08/2020 3:00,0.00018,0.01242,0.0126,0.172,0.00983,MS,MS,10.158,13.939,95.528,0.401,86.892,0.00005,0.00046,0.01982,0.02028,0.149,0.00855,8.535,16.775,90.15,0.95,238.985,Z,Z,Z,0.128,16.559,MS,6.872,65.892,5.058,270.341
5237,06/08/2020 4:00,Z,Z,Z,Z,Z,MS,MS,9.998,13.354,100.015,0.44,50.591,0.00007,0.00042,0.00944,0.00985,0.154,0.02089,7.832,16.282,81.177,5.841,275.739,0.03,8.025,8.05,Z,Z,MS,8.665,76.971,6.972,272.27
5238,06/08/2020 5:00,0.00715,0.02129,0.02844,0.236,0.00092,MS,MS,10.482,12.877,100.089,0.855,300.645,0.00014,0.00321,0.01028,0.0135,0.149,0.01762,8.782,15.211,82.293,8.464,273.553,0.023,6.067,6.084,0.155,14.419,MS,9.647,81.174,8.105,285.289
5239,06/08/2020 6:00,0.00596,0.01932,0.02528,0.207,0.00438,MS,MS,13.452,12.845,98.835,2.413,218.116,0.00013,0.00355,0.01385,0.01737,0.201,0.01134,9.599,14.514,85.192,7.161,267.796,0.186,4.492,4.672,0.151,14.703,MS,9.875,80.109,9.183,285.268
5240,06/08/2020 7:00,0.02996,0.02403,0.054,0.271,0.00513,MS,MS,16.566,14.87,86.639,0.454,223.767,0.0002,0.0043,0.01388,0.01819,0.227,0.0152,9.993,15.494,72.841,6.895,267.657,1.751,6.224,7.969,0.175,14.514,MS,9.96,75.42,9.592,286.156
5241,06/08/2020 8:00,0.01285,0.01755,0.0304,0.248,0.01212,MS,MS,15.137,18.24,66.66,2.625,250.677,0.00029,0.00455,0.0115,0.01604,0.211,C,9.406,17.162,60.388,6.185,259.31,5.495,9.537,15.026,0.184,15.545,MS,9.793,60.402,8.25,286.757
5242,06/08/2020 9:00,0.01493,0.01934,0.03427,0.271,0.01744,MS,MS,14.734,22.166,48.338,1.822,323.71,0.00025,0.00619,0.01387,0.02007,0.226,C,10.993,21.722,48.708,4.048,254.911,3.833,8.536,12.362,0.171,25.182,MS,9.839,46.715,7.669,294.495
5243,06/08/2020 10:00,0.00576,0.0125,0.01826,0.206,0.03798,MS,MS,11.277,26.231,32.875,3.047,254.842,0.00018,0.00189,0.0074,0.00931,0.171,C,8.446,26.694,33.661,8.635,259.96,1.526,4.886,6.404,0.136,43.356,MS,8.818,29.646,10.354,249.898
5244,06/08/2020 11:00,0.00048,0.00269,0.00317,0.1,0.0514,MS,MS,9.029,27.614,22.954,9.128,234.803,C,0.00048,0.00376,0.00424,0.134,C,8.709,27.422,30.222,10.343,206.213,0.622,3.047,3.661,0.104,50.899,MS,7.46,21.368,11.566,217.892
5245,06/08/2020 12:00,0.00144,0.00489,0.00633,0.116,0.04916,MS,MS,9.368,27.82,25.628,4.101,215.459,C,0.00026,0.00247,0.00274,0.127,0.05168,9.526,28.121,29.214,8.886,209.328,1.695,3.578,5.266,0.107,47.893,MS,8.075,23.499,7.983,222.517
5246,06/08/2020 13:00,0.00038,0.00238,0.00277,0.125,0.0536,MS,MS,10.149,28.175,25.517,7.012,175.015,C,0.00018,0.00183,0.00201,0.126,0.05109,9.429,28.925,28.051,8.955,220.73,0.37,2.225,2.587,0.114,49.404,MS,8.544,23.257,7.247,202.812
5247,06/08/2020 14:00,0.0008,0.00232,0.00312,0.12,0.04942,MS,MS,10.954,28.626,24.236,11.185,218.892,0.00009,0.00037,0.00261,0.00299,0.134,0.04917,9.29,28.828,29.552,14.171,211.585,0.303,1.873,2.167,0.117,48.258,MS,8.446,24.885,9.638,182.169
5248,06/08/2020 15:00,0.00077,0.00309,0.00387,0.126,0.04753,MS,MS,11.394,28.308,27.101,12.09,202.012,0.00004,0.00051,0.00295,0.00346,0.141,0.04784,9.08,28.94,30.512,21.015,207.332,0.599,2.51,3.1,0.12,46.633,MS,9.256,24.499,15.672,186.84
5249,06/08/2020 16:00,0.00046,0.00239,0.00286,0.124,0.04631,MS,MS,7.691,26.939,28.918,17.665,231.27,0.00001,0.00051,0.00351,0.00403,0.143,0.04627,4.586,26.561,33.813,22.126,230.603,0.37,1.869,2.23,0.113,45.66,MS,5.827,27.493,18.753,207.162
5250,06/08/2020 17:00,0.00046,0.00221,0.00266,0.127,0.04637,MS,MS,3.615,25.964,31.384,13.678,230.688,-0.00001,0.00048,0.00285,0.00333,0.132,0.04791,3.73,25.98,36.093,19.129,219.855,0.332,1.738,2.06,0.119,44.713,MS,2.598,31.748,14.94,232.4
5251,06/08/2020 18:00,0.00055,0.00252,0.00307,0.117,0.04444,MS,MS,3.081,25.694,33.101,11.314,237.433,0.00005,0.00017,0.00157,0.00174,0.13,0.04771,3.386,26.004,36.034,17.441,227.169,0.171,1.158,1.32,0.106,45.74,MS,2.362,28.817,11.97,262.558
5252,06/08/2020 19:00,0.00044,0.00309,0.00354,0.107,0.04401,MS,MS,3.353,25.194,31.891,8.883,233.166,0.00002,0.00007,0.00173,0.0018,0.125,0.0473,3.457,25.005,37.705,15.436,207.105,0.17,1.569,1.729,0.109,43.548,MS,2.568,31.443,8.91,250.392
5253,06/08/2020 20:00,0.0001,0.00327,0.00338,0.112,0.04261,MS,MS,3.006,23.205,36.046,9.133,209.238,0.00007,-0.00002,0.00209,0.00207,0.127,0.04403,3.485,22.782,42.94,13.403,206.843,0.062,2.427,2.478,0.12,40.355,MS,2.348,35.79,6.809,253.198
5254,06/08/2020 21:00,0.00032,0.00437,0.0047,0.119,0.03861,MS,MS,2.655,21.328,42.09,6.568,227.727,0.0003,-0.00003,0.00328,0.00326,0.132,0.04054,4.224,20.946,48.186,10.148,210.945,0.025,4.61,4.624,0.128,35.732,MS,2.686,40.12,5.704,258.736
5255,06/08/2020 22:00,0.00006,0.00861,0.00867,0.142,0.02988,MS,MS,4.53,18.896,51.996,2.137,172.779,0.00031,-0.00004,0.00459,0.00455,0.13,0.03714,5.005,19.079,53.456,8.721,211.431,0.01,5.883,5.882,0.14,30.804,MS,3.22,47.091,2.558,281.855
5256,06/08/2020 23:00,0.00016,0.01034,0.0105,0.167,0.02595,MS,MS,4.41,17.607,56.056,4.163,201.793,0.00016,-0.00002,0.00471,0.00469,0.126,0.0373,4.692,18.144,52.404,7.589,223.704,0.004,5.048,5.039,0.127,31.164,MS,3.268,49.237,4.111,265.347
5257,07/08/2020 0:00,0.00011,0.01348,0.01359,0.167,0.02216,MS,MS,5.45,16.564,61.085,3.835,140.298,0.00009,0.00002,0.00358,0.00359,0.112,0.03715,4.586,16.864,56.427,4.826,205.444,0.007,5.141,5.134,0.129,28.313,MS,3.538,54.439,1.797,282.089
5258,07/08/2020 1:00,0.00018,0.01224,0.01241,0.128,0.0235,MS,MS,5.257,16.242,59.842,2.847,212.579,0.00011,0,0.00299,0.00299,0.109,0.03789,4.728,16.986,54.866,6.775,251.153,0.052,6.899,6.935,0.124,26.985,MS,3.411,52.598,3.928,217.993
5259,07/08/2020 2:00,0.00015,0.00701,0.00716,0.095,0.03059,MS,MS,2.193,17.243,50.819,10.032,277.487,Z,Z,Z,Z,Z,Z,4.607,17.179,53.872,5.738,265.943,0.007,4.074,4.076,0.094,31.575,MS,1.809,50.842,9.384,263.129
5260,07/08/2020 3:00,0.00007,0.00185,0.00191,0.08,0.03344,MS,MS,2.334,16.555,61.418,21.676,316.97,0.00016,0.00012,0.00386,0.00398,0.102,0.03451,5.601,16.987,57.4,13.591,306.208,Z,Z,Z,0.1,30.718,MS,3.047,64.575,15.472,303.486
5261,07/08/2020 4:00,Z,Z,Z,Z,Z,MS,MS,3.03,13.962,88.187,28.017,336.581,0.00012,0.00023,0.00463,0.00486,0.114,0.02982,9.193,15.01,85.495,22.097,337.495,0.026,1.865,1.883,Z,Z,MS,2.142,77.537,22.711,315.265
5262,07/08/2020 5:00,0.00003,0.00244,0.00248,0.092,0.03846,MS,MS,0.784,12.091,92.821,23.938,322.23,0.00005,0.0002,0.00316,0.00337,0.105,0.03797,3.428,12.566,96.511,18.025,310.94,0.04,1.02,1.048,0.099,40.351,MS,0.607,82.996,17.913,304.646
5263,07/08/2020 6:00,0.00003,0.00216,0.00219,0.094,0.04502,MS,MS,0.401,10.393,99.365,17.988,317.573,0.00002,0.00048,0.00618,0.00666,0.109,0.0431,2.861,11.21,99.795,21.044,333.986,0.076,1.344,1.409,0.105,45.821,MS,0.224,84.303,16.117,311.854
5264,07/08/2020 7:00,0.00005,0.00575,0.00581,0.119,0.03875,MS,MS,0.673,9.717,100.066,12.174,337.141,0.00007,0.00344,0.015,0.01844,C,0.03489,3.951,10.341,99.802,16.46,358.041,0.051,2.416,2.457,0.108,40.109,MS,0.239,87.865,6.657,284.495
5265,07/08/2020 8:00,0.00059,0.00588,0.00647,0.117,0.03607,MS,MS,-0.099,9.972,100.08,7.842,321.534,0.0001,0.00217,0.0144,0.01657,C,0.0328,3.717,10.458,99.829,13.389,345.826,0.15,2.789,2.93,0.11,37.172,MS,0.037,87.674,6.127,282.68
5266,07/08/2020 9:00,0.00055,0.00325,0.0038,0.118,0.03938,MS,MS,-0.17,11.189,91.922,12.446,335.949,0.00018,0.00316,0.00963,0.01279,C,0.03771,4.053,11.89,96.286,13.974,348.206,0.528,2.636,3.155,0.113,38.85,MS,0.037,79.131,7.406,309.89
5267,07/08/2020 10:00,0.00089,0.00305,0.00394,0.119,0.04206,MS,MS,0.293,12.629,78.292,16.025,349.21,0.00014,0.00302,0.00723,0.01025,C,0.04142,4.35,13.373,76.887,14.576,345.263,0.502,1.859,2.352,0.111,42.165,MS,0.209,66.306,11.691,321.35
5268,07/08/2020 11:00,0.00066,0.00234,0.003,0.11,0.04144,MS,MS,0.495,13.332,68.763,12.11,346.68,0.00014,0.00175,0.00536,0.00711,0.224,0.04364,4.627,14.334,64.751,9.622,352.707,0.268,1.2,1.461,0.112,41.088,MS,0.426,61.478,9.036,319.714
5269,07/08/2020 12:00,0.00112,0.00299,0.00411,0.117,0.03699,MS,MS,0.69,13.518,68.075,6.344,58.295,0.00017,0.00223,0.00552,0.00775,0.178,0.03687,4.521,14.669,66.99,8.875,56.084,0.318,1.335,1.646,0.112,40.128,MS,0.559,57.707,4.729,14.91
5270,07/08/2020 13:00,0.00131,0.00248,0.00379,0.115,0.03454,MS,MS,1.066,13.954,69.546,7.8,108.584,0.00021,0.00167,0.00324,0.00491,0.162,0.0348,3.837,15.552,66.112,9.136,104.122,1.349,3.312,4.655,0.132,38.531,MS,1.116,57.795,7.306,104.748
5271,07/08/2020 14:00,0.00198,0.00396,0.00593,0.123,0.03732,MS,MS,2.623,15.355,67.058,9.61,161.104,0.00012,0.00049,0.00149,0.00198,0.156,0.03882,3.63,16.309,68.246,13.543,143.319,1.419,3.894,5.307,0.136,39.923,MS,1.999,57.378,11.762,135.881
5272,07/08/2020 15:00,0.00069,0.00217,0.00286,0.121,0.04024,MS,MS,1.254,16.838,63.452,9.703,182.576,0.00012,0.00036,0.0013,0.00166,0.157,0.03906,3.039,17.936,65.193,14.082,155.329,0.855,2.755,3.605,0.128,41.511,MS,1.237,55.041,11.016,169.196
5273,07/08/2020 16:00,0.00108,0.00293,0.00402,0.132,0.04075,MS,MS,1.117,18.439,55.74,8.753,189.132,0.00011,0.0003,0.00123,0.00152,0.16,0.04,2.547,19.256,58.944,6.902,173.793,0.424,1.347,1.766,0.113,40.68,MS,0.985,32.062,15.889,235.006
5274,07/08/2020 17:00,0.00126,0.00281,0.00407,0.093,0.03824,MS,MS,0.989,20.792,24.493,18.442,277.951,0.0001,0.00032,0.00075,0.00108,0.144,0.04143,2.952,20.952,29.877,18.769,275.43,0.227,0.769,0.993,0.095,40.084,MS,0.825,22.591,16.886,258.694
5275,07/08/2020 18:00,0.0009,0.00223,0.00313,0.076,0.03519,MS,MS,0.806,20.577,24.284,17.845,279.406,0.00008,0.00022,0.00042,0.00064,0.125,0.03852,3.251,20.939,25.807,20.37,275.096,0.25,0.948,1.195,0.098,34.814,MS,1.117,24.419,17.065,261.104
5276,07/08/2020 19:00,0.00068,0.00217,0.00285,0.084,0.03169,MS,MS,0.477,19.759,26.933,16.935,279.497,0.00001,0.00015,0.00038,0.00053,0.118,0.03386,3.19,20.089,29.483,22.257,278.823,0.196,1.067,1.261,0.1,32.02,MS,0.624,27.103,18.106,257.972
5277,07/08/2020 20:00,0.00029,0.00264,0.00293,0.095,0.02921,MS,MS,0.353,18.098,30.473,16.834,284.81,0,0.00004,0.00063,0.00067,0.119,0.03121,3.203,18.116,34.888,16.359,280.715,0.136,2.163,2.298,0.104,28.487,MS,0.728,32.533,11.274,267.262
5278,07/08/2020 21:00,0.00016,0.00366,0.00382,0.099,0.02722,MS,MS,0.64,17.229,32.884,15.142,286.863,0.00004,0,0.00167,0.00167,0.123,0.02801,3.814,16.339,40.932,10.711,280.659,0.003,1.936,1.939,0.104,27.287,MS,1.541,37.195,6.892,276.572
5279,07/08/2020 22:00,0.00013,0.00417,0.0043,0.093,0.02628,MS,MS,0.56,16.781,34.596,14.983,290.188,0.00011,0.00002,0.00315,0.00317,0.127,0.02569,4.664,15.764,43.274,10.252,285.745,-0.005,1.979,1.975,0.102,26.41,MS,1.422,40.11,7.784,274.411
5280,07/08/2020 23:00,0.00018,0.0048,0.00499,0.1,0.02582,MS,MS,1.722,16.234,36.571,12.616,289.143,0.00022,0.00001,0.00278,0.00279,0.119,0.02546,4.606,15.257,45.087,8.179,283.251,-0.01,1.551,1.542,0.099,27.137,MS,2.015,41.801,6.196,278.874
5281,08/08/2020 0:00,0.0001,0.0043,0.0044,0.094,0.02654,MS,MS,0.536,16.136,36.955,11.461,289.652,0.00011,0.00005,0.0034,0.00345,0.132,0.02242,4.543,13.721,52.461,5.79,253.521,-0.002,1.879,1.878,0.102,26.589,MS,1.332,43.612,6.099,276.843
5282,08/08/2020 1:00,0.00006,0.00575,0.00581,0.12,0.02426,MS,MS,8.46,15.654,40.56,6.457,303.093,0.00003,0.00015,0.00336,0.00351,0.126,0.02204,5.126,13.624,53.474,8.485,242.705,-0.001,2.419,2.421,0.105,25.423,MS,1.099,44.673,4.809,281.073
